row#,Name,FIPS,Source,ToxPi Score,Transportation Sources,Exposures & Risks,Pollution Sources,Criteria Air Pollutants,Land Use
155,26163530100,26163530100,"+42.4096746,-083.1216653",0.606396562247812,0.507637294198903,0.621743567063296,0.374512860483242,0.673499267935578,0.85458982155804
156,26163530200,26163530200,"+42.4111231,-083.1341948",0.523531824924681,0.400456909426856,0.574532938679997,0.33203429462198,0.626647144948756,0.683987836945818
157,26163530300,26163530300,"+42.4008029,-083.1306653",0.592909366334561,0.700339140136601,0.552674777667081,0.352299298519096,0.670571010248902,0.688662605101124
158,26163530400,26163530400,"+42.3909517,-083.1361282",0.587398192777586,0.453639041552784,0.603462196034312,0.323460639127046,0.607613469985359,0.94881561718843
159,26163530500,26163530500,"+42.3844331,-083.1340130",0.514784161982208,0.373638569294978,0.636050726999023,0.32307092751364,0.628111273792094,0.613049312311305
160,26163530800,26163530800,"+42.3716662,-083.1339332",0.576946048301141,0.533639513810589,0.612602881548804,0.411145752143414,0.645680819912152,0.681661274090747
161,26163530900,26163530900,"+42.3753050,-083.1262756",0.453584986993111,0.0359093028884468,0.653537255809356,0.413873733437257,0.617862371888726,0.546742270941771
162,26163531100,26163531100,"+42.3748819,-083.1152689",0.509733067831705,0.0831823092226046,0.607833828236895,0.488308651597818,0.663250366032211,0.706090184068996
163,26163531200,26163531200,"+42.3788297,-083.1020097",0.615392166150308,0.400002361289028,0.629294568140485,0.640296180826189,0.780380673499268,0.62698704699657
164,26163531300,26163531300,"+42.3833022,-083.1097921",0.539520057927853,0.145455404105101,0.57286077061623,0.54676539360873,0.715959004392387,0.716559716916817
165,26163531400,26163531400,"+42.3803842,-083.1189728",0.557789425243293,0.119091612111051,0.614987408204759,0.45128604832424,0.65592972181552,0.947652335760894
166,26163531500,26163531500,"+42.3870970,-083.1235622",0.571905011203169,0.213183076641539,0.670626363510363,0.417381137957911,0.588579795021962,0.969754682884072
167,26163531600,26163531600,"+42.3941530,-083.1282997",0.581034927442289,0.363183962124924,0.626910041484531,0.325798908807482,0.648609077598829,0.94067264719568
168,26163531700,26163531700,"+42.3980117,-083.1171527",0.620716961634069,0.625003689514106,0.636050726999023,0.388932190179267,0.693997071742313,0.759601129735638
169,26163531800,26163531800,"+42.3903871,-083.1146956",0.538983045170373,0.338638362682188,0.581604035021396,0.43842556508184,0.587115666178624,0.749131596887816
170,26163531900,26163531900,"+42.3902385,-083.1062989",0.640029606266574,0.736367983282074,0.621164209666909,0.559236165237724,0.635431918008785,0.647947755137376
171,26163532200,26163532200,"+42.3884007,-083.0939521",0.630815807667109,0.487730151889917,0.681969639393748,0.689789555728761,0.661786237188873,0.632803454134248
172,26163532300,26163532300,"+42.3840376,-083.0891148",0.568056272855147,0.552275987461555,0.536298028558262,0.749025720966485,0.647144948755491,0.355536678533941
173,26163532400,26163532400,"+42.3784502,-083.0840723",0.684437152606335,0.567730624147722,0.629112631853424,0.770459859703819,0.600292825768668,0.85458982155804
174,26163532600,26163532600,"+42.3689514,-083.0885598",0.660549750423116,0.57409429807732,0.657908888011939,0.742400623538582,0.622254758418741,0.706090184068996
175,26163532700,26163532700,"+42.3752477,-083.0927712",0.685776169628506,0.619549111860165,0.536695449667587,0.719797349961029,0.635431918008785,0.917407018644966
176,26163533000,26163533000,"+42.3655279,-083.0976664",0.547040222984608,0.127728026729792,0.718316896629452,0.688230709275137,0.658857979502196,0.542067502786465
177,26163533100,26163533100,"+42.3718956,-083.1019312",0.534515985742797,0.076364087155178,0.599090563831729,0.662120031176929,0.699853587115666,0.635151659434483
178,26163533200,26163533200,"+42.3687113,-083.1111289",0.540006100576677,0.0822732129469477,0.612602881548804,0.57560405300078,0.707174231332357,0.722376124054496
179,26163533300,26163533300,"+42.3621943,-083.1067231",0.510205467947096,0.100455138460085,0.455160251006097,0.596648480124708,0.755490483162518,0.643272986982069
180,26163533400,26163533400,"+42.3633711,-083.1191094",0.617984218930522,0.613185437930566,0.638435253654977,0.501169134840218,0.670571010248902,0.666560257977946
181,26163533500,26163533500,"+42.3624806,-083.1312395",0.613090631925487,0.624549141376277,0.344246115585746,0.456352299298519,0.710102489019034,0.930203114347859
182,26163533600,26163533600,"+42.3563635,-083.1217128",0.590618810625014,0.55091234304807,0.296555582466657,0.511691348402182,0.733528550512445,0.860406228695718
183,26163533700,26163533700,"+42.3569040,-083.1335477",0.509160724997627,0.301753552264181,0.208725517305667,0.515198752922837,0.768667642752562,0.751458159742888
184,26163533900,26163533900,"+42.3685171,-083.0774349",0.755717869387267,0.829073666314441,0.618961619298016,0.774746687451286,0.559297218155198,0.996510155717393
185,26163534100,26163534100,"+42.3750600,-083.1423228",0.674419964384252,0.710458739425853,0.683161902721725,0.404520654715511,0.619326500732064,0.954632024326108
186,26163534200,26163534200,"+42.3798594,-083.1559200",0.609337941224377,0.709095095012367,0.698445841163165,0.312548713951676,0.579795021961933,0.746805034032745
187,26163534300,26163534300,"+42.3749313,-083.1627851",0.57844110903511,0.534957408249163,0.645588833622841,0.308261886204209,0.598828696925329,0.804568720174005
188,26163534400,26163534400,"+42.3693259,-083.1588593",0.528474660398817,0.329026440533888,0.511342982297204,0.319563522992985,0.632503660322108,0.849936695847897
189,26163534500,26163534500,"+42.3652492,-083.1451954",0.544687418589344,0.63998164097781,0.314953083040574,0.440763834762276,0.677891654465593,0.649846879700469
190,26163534600,26163534600,"+42.3555106,-083.1437193",0.50001229987648,0.133637152521562,0.214529365204123,0.523382696804365,0.771595900439239,0.856916384413111
191,26163534700,26163534700,"+42.3591263,-083.1538569",0.498514091614341,0.0950005608061441,0.323820170268702,0.477007014809041,0.718887262079063,0.877855450108753
192,26163535000,26163535000,"+42.3603948,-083.1762139",0.440012486371808,0.273545003217256,0.382398542081017,0.339828526890101,0.61493411420205,0.589356245468613
193,26163535100,26163535100,"+42.3694786,-083.1753696",0.429248514637481,0.232728646568162,0.379616594315737,0.322681215900234,0.629575402635432,0.581640713767842
194,26163535200,26163535200,"+42.3783005,-083.1753987",0.595137013502081,0.753140514406815,0.535105765230284,0.300467653936087,0.535871156661786,0.851099977275433
195,26163535300,26163535300,"+42.3727250,-083.1899689",0.531888985279162,0.630836073412476,0.577314886445277,0.309820732657833,0.530014641288433,0.611458592591791
196,26163535400,26163535400,"+42.3619120,-083.1897249",0.419026698881057,0.215790825211483,0.253634102659476,0.330475448168355,0.625183016105417,0.670050102260553
197,26163535500,26163535500,"+42.3546687,-083.1894514",0.408409924199246,0.0900005312900312,0.334708008961928,0.308651597817615,0.639824304538799,0.668865178387854
198,26163535600,26163535600,"+42.3551099,-083.1675599",0.409557702605331,0.0645458355716386,0.449165288447742,0.373343725643024,0.689604685212299,0.471128978151952
199,26163535700,26163535700,"+42.3624512,-083.1629391",0.446504065972144,0.114091582594939,0.344643536695071,0.355806703039751,0.647144948755491,0.770833558775471
200,26163536100,26163536100,"+42.4134413,-083.1504213",0.441323089631796,0.187728380923146,0.676190259040923,0.283710054559626,0.568081991215227,0.490904762420058
201,26163536200,26163536200,"+42.4127063,-083.1641142",0.580309478273415,0.616367274895366,0.648370781388121,0.209664848012471,0.499267935578331,0.927876551492788
202,26163536300,26163536300,"+42.4061973,-083.1501123",0.564675066852793,0.572276105526007,0.570873665069601,0.259158222915043,0.503660322108345,0.917407018644966
203,26163536400,26163536400,"+42.3989571,-083.1498100",0.449728773237965,0.162728233342582,0.587565351661282,0.326968043647701,0.54904831625183,0.622333921286427
204,26163536500,26163536500,"+42.3884460,-083.1445271",0.60796238763928,0.651301070254252,0.710186538155875,0.333593141075604,0.594436310395315,0.750294878315352
205,26163536600,26163536600,"+42.3899155,-083.1588972",0.551224051206792,0.632731007857189,0.535585669966074,0.321512081060016,0.603221083455344,0.663070413695339
206,26163536700,26163536700,"+42.3987581,-083.1643604",0.417980538519285,0.221364943122451,0.493376548751081,0.296960249415433,0.571010248901903,0.507190702405558
207,26163536800,26163536800,"+42.4064903,-083.1658850",0.582150725905838,0.575912490628634,0.620551303735319,0.228760717069369,0.57393850658858,0.911590611507288
208,26163536900,26163536900,"+42.4129308,-083.1776478",0.480697021522341,0.315001859515109,0.623333251500599,0.146531566640686,0.407027818448023,0.911590611507288
209,26163537000,26163537000,"+42.4057432,-083.1771291",0.476136321876929,0.111364293767968,0.632871358124417,0.18784099766173,0.575402635431918,0.873202324398611
210,26163537100,26163537100,"+42.3979765,-083.1765031",0.481008391635876,0.271245698026553,0.554579399587246,0.28526890101325,0.568081991215227,0.725865968337103
211,26163537200,26163537200,"+42.3881477,-083.1758564",0.63669636861279,0.864029598757962,0.461980281114348,0.293842556508184,0.597364568081991,0.966264838601465
212,26163537300,26163537300,"+42.3848282,-083.1918279",0.592453156694393,0.784927892136317,0.53828513410489,0.263834762275916,0.518301610541728,0.856916384413111
213,26163537500,26163537500,"+42.4053507,-083.1917756",0.394333305906124,0.10772790866534,0.502914655374899,0.138737334372564,0.481698389458272,0.740588241659543
214,26163537600,26163537600,"+42.4126361,-083.1920649",0.360501600935217,0.178637418166577,0.550605188493988,0.106780982073266,0.355783308931186,0.61070110701107
215,26163537700,26163537700,"+42.3980970,-083.1914647",0.427298236380562,0.0750004427416927,0.566502032867018,0.204208885424786,0.503660322108345,0.78711949876097
216,26163537800,26163537800,"+42.3918919,-083.1877019",0.524838341004055,0.49079244859769,0.525567658606467,0.247856586126267,0.500732064421669,0.859242947268182
217,26163538100,26163538100,"+42.4413341,-083.1269354",0.540956347074306,0.564094239045095,0.544461935567041,0.456352299298519,0.661786237188873,0.478087024272002
218,26163538200,26163538200,"+42.4349753,-083.1300384",0.486004842933541,0.396820524324229,0.535321250052549,0.441543257989088,0.691068814055637,0.365270368246205
219,26163538300,26163538300,"+42.4269590,-083.1237435",0.463357763153363,0.392729591083773,0.640024938092281,0.436866718628215,0.683748169838946,0.1634193981236
220,26163538400,26163538400,"+42.4244427,-083.1362309",0.458470832954246,0.216364913606338,0.507286287577482,0.381917381137958,0.674963396778917,0.511822185670537
221,26163538500,26163538500,"+42.4206842,-083.1507627",0.516448888189195,0.133637152521562,0.652742413590704,0.30319563522993,0.597364568081991,0.895304671521789
222,26163538600,26163538600,"+42.4278669,-083.1510894",0.53152204972616,0.150909981759042,0.681754154571484,0.32307092751364,0.625183016105417,0.876692168681218
223,26163538700,26163538700,"+42.4240331,-083.1655643",0.463070749855679,0.228183165189877,0.711163316661588,0.222915042868277,0.550512445095168,0.602579779463484
224,26163538800,26163538800,"+42.4350112,-083.1659258",0.41960885447461,0.2477287351165,0.573655612834881,0.224473889321902,0.512445095168375,0.539740939931393
225,26163538900,26163538900,"+42.4350607,-083.1513465",0.488046606555442,0.208183047125426,0.632473937015091,0.329696024941543,0.620790629575403,0.649089394119748
226,26163539000,26163539000,"+42.4423439,-083.1516011",0.55246596818902,0.501821144162599,0.670047006113976,0.329306313328137,0.663250366032211,0.597905011308178
227,26163539100,26163539100,"+42.4421933,-083.1662919",0.479017964171369,0.461820908033696,0.599487984941055,0.236165237724084,0.603221083455344,0.494394606702665
228,26163539200,26163539200,"+42.4418860,-083.1852528",0.470042082369159,0.560003305804639,0.565707190648367,0.141465315666407,0.554904831625183,0.5281297681012
229,26163539300,26163539300,"+42.4348464,-083.1809086",0.496423699017077,0.404093294529484,0.628499725921834,0.115744349181606,0.497803806734993,0.835977318717469
230,26163539400,26163539400,"+42.4258579,-083.1758620",0.488220899079769,0.549548698634585,0.668241836854408,0.170303975058457,0.459736456808199,0.593273528043198
231,26163539500,26163539500,"+42.4198239,-083.1873321",0.454709259358349,0.504093884851741,0.564912348429715,0.0943102104442712,0.4099560761347,0.700273776931318
232,26163539600,26163539600,"+42.4267839,-083.1911640",0.407623804868098,0.365456702814066,0.603462196034312,0.0572876071706937,0.407027818448023,0.604884699873392
233,26163539700,26163539700,"+42.4346911,-083.1956884",0.478487314235574,0.569548816699036,0.53550318633961,0.0268901013250195,0.412884333821376,0.847610132992826
234,26163540100,26163540100,"+42.4409076,-083.2102951",0.388867123591582,0.514548492021795,0.573076255438494,0.00818394388152767,0.474377745241581,0.374149181374512
235,26163540200,26163540200,"+42.4338414,-083.2097474",0.404745851094053,0.4459117232097,0.508081129796134,0,0.373352855051245,0.696383547413187
236,26163540300,26163540300,"+42.4266089,-083.2094015",0.328721280637586,0.335001977579561,0.475095177722097,0.0116913484021824,0.376281112737921,0.445536786746167
237,26163540400,26163540400,"+42.4193657,-083.2091493",0.390921772488092,0.495002922095172,0.46833901886356,0.0385814497272019,0.379209370424597,0.573476101329928
238,26163540500,26163540500,"+42.4237296,-083.2251159",0.370982827642133,0.524094002916192,0.465159649988954,0.0171473109898675,0.4099560761347,0.438557098180953
239,26163540600,26163540600,"+42.4224753,-083.2339950",0.340959437242794,0.203637565747141,0.514837288654672,0.100545596258769,0.376281112737921,0.509495622815466
240,26163540700,26163540700,"+42.4334044,-083.2292261",0.407836376474997,0.437729856728788,0.57903757207838,0.11730319563523,0.396778916544656,0.50833234138793
241,26163540800,26163540800,"+42.4405745,-083.2295474",0.375289651902781,0.571821557388178,0.392185779445568,0.140685892439595,0.458272327964861,0.313482702275703
242,26163540900,26163540900,"+42.4401121,-083.2489699",0.408513251372646,0.374093117432807,0.438135014554803,0.199532346063913,0.448023426061493,0.582782352750214
243,26163541000,26163541000,"+42.4329511,-083.2487283",0.336994406398175,0.181364706993548,0.494171390969733,0.16601714731099,0.430453879941435,0.412964906775167
244,26163541100,26163541100,"+42.4222559,-083.2439581",0.329329890008516,0.209546691538911,0.559166516612093,0.109508963367108,0.39385065885798,0.37457661966649
245,26163541200,26163541200,"+42.4220120,-083.2537031",0.330333146960743,0.22727406891422,0.376534742609313,0.164848012470772,0.396778916544656,0.486229994264752
246,26163541300,26163541300,"+42.4215788,-083.2821395",0.355135713902023,0.406820583356454,0.321229337163322,0.200701480904131,0.351390922401171,0.495536245685038
247,26163541400,26163541400,"+42.4244065,-083.2688858",0.361390261714537,0.534094061948418,0.359381763658593,0.186671862821512,0.408491947291362,0.318311672852799
248,26163541500,26163541500,"+42.4362189,-083.2633513",0.392002628775226,0.240455964911245,0.331562286005791,0.25253312548714,0.415812591508053,0.7196491759639
249,26163541700,26163541700,"+42.4361333,-083.2731759",0.353737784862565,0.530912224983619,0.308909282774224,0.289945440374123,0.380673499267936,0.258248476912922
250,26163541800,26163541800,"+42.4356241,-083.2828630",0.401672335251153,0.497730210922143,0.33354939155242,0.279812938425565,0.398243045387994,0.499026089967645
251,26163542100,26163542100,"+42.4121468,-083.2090072",0.353486232674315,0.343638392198301,0.45244217449053,0.063912704598597,0.31185944363104,0.595578448453106
252,26163542200,26163542200,"+42.4049237,-083.2086673",0.386235369064693,0.349092969852242,0.561335558445783,0.103663289166017,0.404099560761347,0.512985467098073
253,26163542300,26163542300,"+42.3984056,-083.2054071",0.412510560875954,0.437729856728788,0.501324970937596,0.168745128604832,0.423133235724744,0.531619612383807
254,26163542400,26163542400,"+42.3908903,-083.2036174",0.407172779377546,0.185455640234004,0.462062764740811,0.20771628994544,0.386530014641288,0.794099187326184
255,26163542500,26163542500,"+42.3927935,-083.2132702",0.50161831117427,0.679549466053519,0.688725798252285,0.246297739672642,0.402635431918009,0.490883119974895
256,26163542600,26163542600,"+42.3829687,-083.2077387",0.590093020605721,0.801756503875466,0.506573928985295,0.307872174590803,0.483162518301611,0.851099977275433
257,26163542700,26163542700,"+42.3824612,-083.2268100",0.563703485617108,0.654910890855318,0.440519541210757,0.318004676539361,0.420204978038067,0.984877341442036
258,26163542800,26163542800,"+42.3901406,-083.2243491",0.401685342664698,0.42863889397222,0.427802065712334,0.281371784879189,0.370424597364568,0.50018937139518
259,26163542900,26163542900,"+42.3988392,-083.2260719",0.442189142267244,0.4459117232097,0.484633284345915,0.204988308651598,0.395314787701318,0.680097607427687
260,26163543000,26163543000,"+42.4068106,-083.2257349",0.463656704766573,0.579548875731262,0.510283720165027,0.146921278254092,0.396778916544656,0.68475073313783
261,26163543100,26163543100,"+42.4126595,-083.2284219",0.418746278018655,0.464548196860666,0.430584013477614,0.129384255650818,0.382137628111274,0.687077295992901
262,26163543200,26163543200,"+42.4112995,-083.2475927",0.381632675484662,0.359093028884468,0.484235863236589,0.14809041309431,0.396778916544656,0.519965155663287
263,26163543400,26163543400,"+42.4015679,-083.2374736",0.350003795426714,0.190455669750117,0.521990868622535,0.180436477007015,0.355783308931186,0.501352652822716
264,26163543500,26163543500,"+42.4040427,-083.2498756",0.306851529857789,0.0868186943252321,0.370573425969427,0.202260327357755,0.401171303074671,0.47343389856186
265,26163543600,26163543600,"+42.3968066,-083.2510232",0.320774204705536,0.103182427287056,0.360240477126957,0.260327357755261,0.399707174231332,0.480413587127074
266,26163543700,26163543700,"+42.3894635,-083.2386147",0.39419836940727,0.489093796303402,0.428994329040311,0.296570537802026,0.36896046852123,0.387372715369382
267,26163543800,26163543800,"+42.3894072,-083.2540332",0.413487779368554,0.547275957945443,0.317716418429103,0.32112236944661,0.405563689604685,0.475760461416931
268,26163543900,26163543900,"+42.3819469,-083.2493385",0.443237386189001,0.849912041983719,0.37772700593729,0.365159781761497,0.448023426061493,0.175364675201004
269,26163544000,26163544000,"+42.3823964,-083.2671854",0.437824044465138,0.611821793517081,0.454031858927833,0.379579111457521,0.433382137628111,0.310305320795143
270,26163544100,26163544100,"+42.3929346,-083.2685039",0.376229170339044,0.540003187740188,0.384483164795828,0.299688230709275,0.428989751098097,0.22798151735183
271,26163544200,26163544200,"+42.4073688,-083.2619700",0.341102553763707,0.180001062580063,0.400380009168858,0.216289945440374,0.431918008784773,0.476923742844467
272,26163544300,26163544300,"+42.4086903,-083.2749743",0.335269937310626,0.324547370409507,0.281884647340073,0.232657833203429,0.42606149341142,0.411198342188701
273,26163545100,26163545100,"+42.3757244,-083.2071726",0.488648034454968,0.763186323413952,0.355553907441512,0.326968043647701,0.472913616398243,0.52461828137343
274,26163545200,26163545200,"+42.3688227,-083.2069235",0.478721812125001,0.5450032172563,0.26078768262734,0.331254871395168,0.518301610541728,0.738261678804471
275,26163545300,26163545300,"+42.3616038,-083.2068681",0.381546225802394,0.519910093920271,0.194418357369941,0.327747466874513,0.512445095168375,0.353210115678869
276,26163545400,26163545400,"+42.3543681,-083.2066365",0.41157775304192,0.478065100738493,0.252441839331499,0.213561964146532,0.551976573938507,0.561843287054571
277,26163545500,26163545500,"+42.3471339,-083.2064028",0.425712639866801,0.437729856728788,0.325964744556762,0.317614964925955,0.595900439238653,0.451353193883845
278,26163545600,26163545600,"+42.3399009,-083.2060508",0.485742721666369,0.377729502535434,0.297747845794634,0.386983632112237,0.610541727672035,0.755710900217507
279,26163545700,26163545700,"+42.3328249,-083.2242628",0.443891258153984,0.458639071068897,0.331528640087322,0.261496492595479,0.576866764275256,0.590925322742964
280,26163545800,26163545800,"+42.3396092,-083.2268502",0.424829573276013,0.277274364075349,0.304504004653171,0.27240841777085,0.521229868228404,0.748731211652292
281,26163545900,26163545900,"+42.3468695,-083.2259311",0.428806499079119,0.319092792755565,0.283440685858907,0.277474668745129,0.503660322108346,0.760364025927649
282,26163546000,26163546000,"+42.3540965,-083.2261440",0.404077227610208,0.318638244617737,0.256813471534082,0.269680436477007,0.45095168374817,0.724302301674043
283,26163546100,26163546100,"+42.3508568,-083.2405854",0.32617447268797,0.0581821616420404,0.29059426582677,0.257989088074825,0.489019033674963,0.535087814221251
284,26163546200,26163546200,"+42.3464216,-083.2528230",0.209937292630479,0.0945460126683157,0.222237835022743,0.284879189399844,0.448023426061493,0
285,26163546300,26163546300,"+42.3664397,-083.2586109",0.265500665697293,0.172273744236979,0.253352811095083,0.344115354637568,0.423133235724744,0.134628182792092
286,26163546400,26163546400,"+42.3754399,-083.2413545",0.365655197369973,0.172273744236979,0.250570863329803,0.356975837879969,0.477306002928258,0.571149538474857
287,26163546500,26163546500,"+42.3682497,-083.2411333",0.326777446697911,0.0736367983282074,0.256416050424757,0.31215900233827,0.46705710102489,0.52461828137343
288,26163546600,26163546600,"+42.3610566,-083.2415451",0.33886591294746,0.0386365917154174,0.238532100505098,0.287996882307093,0.430453879941435,0.698710110268258
289,26163546700,26163546700,"+42.3613063,-083.2262460",0.394463786122564,0.472610523084552,0.229391414990606,0.284879189399844,0.448023426061493,0.537414377076322
290,26163546800,26163546800,"+42.3697567,-083.2297901",0.368083698454013,0.247154646721645,0.304222713088778,0.29618082618862,0.46705710102489,0.525803205246129
291,26163546900,26163546900,"+42.3739170,-083.2228469",0.471300328952523,0.716745671462051,0.229391414990606,0.307092751363991,0.4099560761347,0.693315730811267
292,26163550100,26163550100,"+42.3681537,-082.9237513",0.155459373410481,0.0713640576390652,0.0845250093462163,0.28332034294622,0,0.338087457120905
293,26163551600,26163551600,"+42.4340457,-082.9401024",0.388832331515422,0.222728587535936,0.259835371667257,0.234216679657054,0.461200585651537,0.766180433065328
294,26163552800,26163552800,"+42.3879631,-083.0514612",0.580558515863384,0.111796704821162,0.522073352248999,0.804754481683554,0.666178623718887,0.797989416844315
295,26163553300,26163553300,"+42.3971272,-083.1054361",0.656990788712823,0.549548698634585,0.592334404973191,0.556897895557288,0.661786237188873,0.924386707210181
296,26163553600,26163553600,"+42.4008134,-083.0848809",0.692757077920631,0.527156299623965,0.632871358124417,0.659781761496493,0.693997071742313,0.949978898615966
297,26163555400,26163555400,"+42.3676767,-083.2707820",0.439993652380772,0.372729473019321,0.212302307289599,0.347622759158223,0.389458272327965,0.877855450108753
298,26163573500,26163573500,"+42.3143412,-083.1525188",0.724259059549045,0.458174192291572,0.709327824687511,0.885035074045207,0.922401171303075,0.646357035417862
299,26163573600,26163573600,"+42.3391406,-083.1605742",0.58843870948781,0.274908647630742,0.273347689384333,0.627435697583788,0.792093704245974,0.974407808594215
300,26163577000,26163577000,"+42.2522226,-083.1670939",0.548203992418459,0.21000123967674,0.382638494448912,0.885035074045207,0.808199121522694,0.455146032398741
301,26163577100,26163577100,"+42.2577829,-083.1756791",0.70955551432133,0.568185172285551,0.402112128805873,0.842166796570538,0.866764275256222,0.868549198688468
302,26163578600,26163578600,"+42.2757597,-083.1776386",0.724985253211547,0.594081133890991,0.621679695813583,0.915432579890881,0.86090775988287,0.632825096579412
303,26163579900,26163579900,"+42.3201738,-083.2373533",0.342712089177207,0.472730063341578,0.291505237590355,0.366328916601715,0.535871156661786,0.0471250716905996
304,26163985000,26163985000,"+42.3453308,-083.1280797",0.705280114815959,0.823140927632395,0.299056238667544,0.6282151208106,0.775988286969253,1
305,26163985100,26163985100,"+42.3777226,-083.0564328",0.784195584998217,0.931816303520092,0.500927549828271,0.865939204988309,0.628111273792094,0.994183592862321
306,26163985200,26163985200,"+42.3785776,-082.9715216",0.469707535797729,0.208571184009351,0.0094310442333099,0.618472330475448,0.695461200585651,0.816601919684886
307,26163985300,26163985300,"+42.3203926,-083.0701382",0.659777189118383,0.758605422700252,0.127076240592315,0.640685892439595,0.906295754026354,0.866222635833396
308,26163985500,26163985500,"+42.3418558,-082.9781710",0.243602754363972,0.00409093324045597,0,0.373343725643024,0.528550512445095,0.312028600491284
309,26163985700,26163985700,"+42.3018740,-083.1653012",0.572823220639162,0.243637801876044,0.237455966722054,0.426344505066251,0.95900439238653,0.997673437144929
310,26163985900,26163985900,"+42.3662243,-083.0526570",0.475602012600571,0.212154440108856,0.143664584921178,0.547934528448948,0.653001464128843,0.821255045395029
