row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
207,26163536800,26163536800,"+42.4064903,-083.1658850",0.42628169047102,0.446264971646645,0.628661217040187,0.523088562366511,0.600379691623834,0.13973063973064,0.274418159216125,0.371428591673195
208,26163536900,26163536900,"+42.4129308,-083.1776478",0.518551965894092,0.389052573680885,0.702907538437933,0.660949169035521,0.459958253219352,0.507836234220599,0.461701975836285,0.447458016828068
209,26163537000,26163537000,"+42.4057432,-083.1771291",0.52473685682756,0.482781778113814,0.680227059589511,0.667992438846519,0.453645817333139,0.460593996424615,0.472011176751156,0.455905730734165
210,26163537100,26163537100,"+42.3979765,-083.1765031",0.529227379006537,0.725772587818393,0.675753638546072,0.639201401163511,0.460389218648208,0.193602693602694,0.540590835514728,0.469281277752151
211,26163537200,26163537200,"+42.3881477,-083.1758564",0.549186098792899,0.592620498169429,0.448939804756301,0.468932425152363,0.675875974920249,0.77532107173801,0.401364044361487,0.481248872452455
212,26163537300,26163537300,"+42.3848282,-083.1918279",0.603805582830624,0.763939630660991,0.742928021482029,0.73545134982214,0.614639221713765,0.284511784511785,0.558865725005352,0.526303346618306
213,26163537500,26163537500,"+42.4053507,-083.1917756",0.396546334001257,0.148896052867278,0.396700915973187,0.585449365408465,0.340422773992852,0.479112514943134,0.38552843574307,0.439714279080812
214,26163537600,26163537600,"+42.4126361,-083.1920649",0.462028222999785,0.424069049181964,0.688379114127855,0.776475172924932,0.293596522506429,0.176082211912831,0.433065306628309,0.442530183716178
215,26163537700,26163537700,"+42.3980970,-083.1914647",0.541348995117681,0.753776742850681,0.604838831287028,0.838577994800636,0.386049328313893,0.182816218646838,0.582965594685034,0.440418255239653
216,26163537800,26163537800,"+42.3918919,-083.1877019",0.558893650544307,0.522138545313989,0.574114669225114,0.665049730909558,0.521053977740795,0.726499522916461,0.482692184912137,0.420706922792094
217,26163538100,26163538100,"+42.4413341,-083.1269354",0.40052740193598,0.09511682889118,0.189967160680521,0.254821549367604,0.543362809245275,0.539038594413187,0.533293648856223,0.64809122209787
218,26163538200,26163538200,"+42.4349753,-083.1300384",0.356982317115394,0.071529448233425,0,0.237517762349717,0.467304775673943,0.709072264446857,0.372928301291561,0.640523667812257
219,26163538300,26163538300,"+42.4269590,-083.1237435",0.400342844725751,0.333397286454777,0.185411457971946,0.589137025717109,0.435959094037984,0.186287412671778,0.406146837572812,0.666060798653853
220,26163538400,26163538400,"+42.4244427,-083.1362309",0.366166437355144,0.0585366975525396,0.0943709041640846,0.259410430916241,0.429195124480517,0.625681352065717,0.4897659116601,0.606204640646806
221,26163538500,26163538500,"+42.4206842,-083.1507627",0.501845639240638,0.195798302858653,0.525740368274063,0.6758182054836,0.509442188512911,0.563287599118218,0.532720915472064,0.510111894964953
222,26163538600,26163538600,"+42.4278669,-083.1510894",0.472679977388131,0.208987143750149,0.410963623928393,0.554814111289137,0.530304857226544,0.48989898989899,0.524129914709671,0.589661200914033
223,26163538700,26163538700,"+42.4240331,-083.1655643",0.474918465075312,0.287250605086799,0.514931580300323,0.691721739012788,0.435561840725778,0.304028339858959,0.474874843671953,0.616060306870586
224,26163538800,26163538800,"+42.4350112,-083.1659258",0.36300342666148,0.196679099877612,0.380036909171505,0.350154532533883,0.375406502857331,0.529721756106121,0.238335956014076,0.470689230069834
225,26163538900,26163538900,"+42.4350607,-083.1513465",0.432601370545841,0.127723891269205,0.414732637841586,0.462153147366249,0.470130767947084,0.570021605852225,0.475447577056113,0.507999966488429
226,26163539000,26163539000,"+42.4423439,-083.1516011",0.42127186920789,0.484543181943496,0.494228433254119,0.344480300908288,0.559293203923714,0.121212121212121,0.424474305865917,0.520671537347574
227,26163539100,26163539100,"+42.4421933,-083.1662919",0.396067744543447,0.370690014290153,0.67733133309358,0.392631672061945,0.457634280429793,0.22490376073438,0.277854559521082,0.371428591673195
228,26163539200,26163539200,"+42.4418860,-083.1852528",0.557002847467778,0.416090769763901,0.759389228914479,0.653260631775935,0.445210818504238,0.541402077232696,0.523572203840506,0.560094202242694
229,26163539300,26163539300,"+42.4348464,-083.1809086",0.372144297993354,0.111025982746114,0.338778066800605,0.331867457154421,0.48172544928729,0.318181818181818,0.500647845959131,0.522783465824099
230,26163539400,26163539400,"+42.4258579,-083.1758620",0.444018101830845,0.242431409655458,0.38982702356261,0.730463759707285,0.470372005141111,0.324230360060979,0.476593043824432,0.474209110864041
231,26163539500,26163539500,"+42.4198239,-083.1873321",0.467081398075595,0.241033371766547,0.407663557533845,0.542684195340082,0.423988753966892,0.650933877318242,0.456547375378849,0.546718655224707
232,26163539600,26163539600,"+42.4267839,-083.1911640",0.380899566943316,0.183948105590406,0.514621355936033,0.604662218792398,0.358818070573636,0.0942760942760943,0.442801774159021,0.467169349275627
233,26163539700,26163539700,"+42.4346911,-083.1956884",0.394286257199292,0.338076413499643,0.547471849291156,0.322085278798202,0.456899811168898,0.415824915824916,0.308216940139033,0.371428591673195
234,26163540100,26163540100,"+42.4409076,-083.2102951",0.45701707156912,0.310540800683518,0.534609675007946,0.692220764010089,0.332857065201306,0.497631033461652,0.342971528578457,0.488288634040869
235,26163540200,26163540200,"+42.4338414,-083.2097474",0.491639978267611,0.592650770725153,0.745908956856392,0.825654947666718,0.354834712735017,0.0151515151515152,0.409838620632673,0.497440324105808
236,26163540300,26163540300,"+42.4266089,-083.2094015",0.418234829009505,0.366410203750139,0.563202371864784,0.623862772704827,0.249609579730247,0.193602693602694,0.420140310290047,0.510815871123795
237,26163540400,26163540400,"+42.4193657,-083.2091493",0.431325080220765,0.395548278540361,0.620824553464922,0.655323684847703,0.335700891902532,0.182816218646838,0.330213657719507,0.498848276423491
238,26163540500,26163540500,"+42.4237296,-083.2251159",0.41090637743499,0.220598072521412,0.440244980595381,0.707713397087323,0.308103522909936,0.304028339858959,0.36301719702404,0.532639132047879
239,26163540600,26163540600,"+42.4224753,-083.2339950",0.38963304869938,0.159298009136925,0.423451516292288,0.44907304671668,0.266548335829548,0.490897026727646,0.366453597328997,0.571709808863577
240,26163540700,26163540700,"+42.4334044,-083.2292261",0.47931266033824,0.388754182541861,0.671764569713512,0.461049262868918,0.359112289606703,0.541714649206506,0.331516860895267,0.601276807534916
241,26163540800,26163540800,"+42.4405745,-083.2295474",0.41667613727687,0.190172834223782,0.455541184432205,0.462027508266755,0.314064571462184,0.647374943791882,0.251906920497095,0.595644998264185
242,26163540900,26163540900,"+42.4401121,-083.2489699",0.411771543398528,0.162325638183628,0.54393508752775,0.482152213978643,0.360049147923758,0.457331183715549,0.37389913132307,0.502708401137299
243,26163541000,26163541000,"+42.4329511,-083.2487283",0.433857684693988,0.338749825665408,0.659892804931989,0.667595708463905,0.261060361409068,0.219853255683875,0.37447186470723,0.515379971996444
244,26163541100,26163541100,"+42.4222559,-083.2439581",0.530494448436583,0.801545061489455,0.573711651411306,0.824928374036453,0.250451952158261,0.240159466543831,0.384781065622101,0.63788356779467
245,26163541200,26163541200,"+42.4220120,-083.2537031",0.466717807616902,0.470001445271174,0.745426344896331,0.549967465720469,0.251840553837982,0.397893155222145,0.285125456778347,0.566770231591867
246,26163541300,26163541300,"+42.4215788,-083.2821395",0.470626501504471,0.425829034389986,0.635970442020406,0.546762580139676,0.286169631787201,0.56377016637603,0.321207659980396,0.514675995837603
247,26163541400,26163541400,"+42.4244065,-083.2688858",0.570957840751492,0.405214111816253,0.671936400936732,0.515661061525023,0.294826512339171,0.741327498656489,0.45637273864204,0.911366561344738
248,26163541500,26163541500,"+42.4362189,-083.2633513",0.442033362086283,0.214814509663492,0.570579047854326,0.613804571502856,0.337196898336897,0.470695006525625,0.389362932695377,0.497780568025409
249,26163541700,26163541700,"+42.4361333,-083.2731759",0.502823415620932,0.518445980221343,0.53106289264506,0.830984973775236,0.284234766937258,0.0589225589225589,0.458663672178678,0.83744906466639
250,26163541800,26163541800,"+42.4356241,-083.2828630",0.522151696613118,0.300110155933868,0.508601273703573,0.599451494169807,0.350580678658671,0.706697814189671,0.379626465164666,0.809993994471575
251,26163542100,26163542100,"+42.4121468,-083.2090072",0.466153723498535,0.351573434719472,0.477168732232762,0.715394350360776,0.283886595125076,0.456228956228956,0.463080291587016,0.515743704235685
252,26163542200,26163542200,"+42.4049237,-083.2086673",0.48906576338862,0.397421471696779,0.505663037893974,0.79578059533039,0.329214470202543,0.412457912457912,0.465771199585379,0.517151656553367
253,26163542300,26163542300,"+42.3984056,-083.2054071",0.422813102354077,0.360506367346989,0.394540488890154,0.839582787740173,0.365581799034068,0.240055275885895,0.338014098630322,0.421410898950935
254,26163542400,26163542400,"+42.3908903,-083.2036174",0.435647774126562,0.486479445595181,0.412737112247313,0.582596733692769,0.358193809009948,0.48575878217572,0.352339944491807,0.371428591673195
255,26163542500,26163542500,"+42.3927935,-083.2132702",0.4259511625664,0.176159879996294,0.412499338549164,0.554059728631437,0.488915279520685,0.617263843648209,0.272630479931798,0.460129587687213
256,26163542600,26163542600,"+42.3829687,-083.2077387",0.466308227167177,0.347454311452285,0.610135129793669,0.546930484921487,0.611372572098402,0.178451178451178,0.439990686040704,0.529823227412513
257,26163542700,26163542700,"+42.3824612,-083.2268100",0.51461435620117,0.67983753611737,0.454225982174564,0.602040885333253,0.574846981589463,0.679553405937771,0.0763406655725268,0.535455036683244
258,26163542800,26163542800,"+42.3901406,-083.2243491",0.377169472816059,0.162737672467732,0.258785049901831,0.413374870962651,0.350598682138494,0.806715362089955,0.219524011612404,0.428450660539349
259,26163542900,26163542900,"+42.3988392,-083.2260719",0.408801399797816,0.121011964895456,0.271221354083164,0.415050562204227,0.406659738120611,0.738684346176203,0.391126200392839,0.517855632712209
260,26163543000,26163543000,"+42.4068106,-083.2257349",0.362573497901941,0.113657852557544,0.173588982467021,0.349412504483981,0.436372857257189,0.78146283683743,0.247325053423819,0.436194398286605
261,26163543100,26163543100,"+42.4126595,-083.2284219",0.333230044756477,0.0770697502515459,0.182163064375597,0.283439231553361,0.374212616173595,0.623482380811371,0.350417062572531,0.441826207557336
262,26163543200,26163543200,"+42.4112995,-083.2475927",0.389200744295645,0.167234735823717,0.369373257189506,0.484733017583747,0.322843910773782,0.437129163513528,0.341826061810138,0.601265063375096
263,26163543400,26163543400,"+42.4015679,-083.2374736",0.410916024488693,0.26019773323032,0.382373584401809,0.681466453877864,0.279066575487221,0.485950712335077,0.32581957208366,0.461537540004896
264,26163543500,26163543500,"+42.4040427,-083.2498756",0.531628406627132,0.7857241899233,0.534075226078314,0.765500733980846,0.219339794307348,0.711918314524178,0.166569646257328,0.53827094131861
265,26163543600,26163543600,"+42.3968066,-083.2510232",0.574151571671257,0.962017677792181,0.716685932881193,0.873603014461663,0.238610081582109,0.427636846203622,0.162635625143183,0.63787182363485
266,26163543700,26163543700,"+42.3894635,-083.2386147",0.605329015280996,0.908224295645193,0.87900885620084,1,0.340236009227805,0.378014674431613,0.206923877160895,0.524895394300623
267,26163543800,26163543800,"+42.3894072,-083.2540332",0.462135796451499,0.478044463367706,0.522039108724754,0.620876232056611,0.366934361044497,0.703731122297898,0.0786315991091649,0.464693688559863
268,26163543900,26163543900,"+42.3819469,-083.2493385",0.593103197841713,1,0.693528988153022,0.657984640889267,0.408110605983804,0.40766514219283,0.162823406580613,0.821609601092458
269,26163544000,26163544000,"+42.3823964,-083.2671854",0.551403974682246,0.443017536113158,0.608723197162111,0.561097674948524,0.400618033523695,0.721355794645697,0.335788888596785,0.789226697785754
270,26163544100,26163544100,"+42.3929346,-083.2685039",0.515053251074772,0.411633275973675,0.455295911953965,0.581291908516519,0.315364953060167,0.362863159280097,0.583044462888755,0.895879085850228
271,26163544200,26163544200,"+42.4073688,-083.2619700",0.527124320518361,0.771287287936899,0.627367570791097,0.663742635609598,0.266746422512022,0.506361113852971,0.255916054186212,0.598449158739731
272,26163544300,26163544300,"+42.4086903,-083.2749743",0.596498988555955,0.609948345279445,0.409949738319637,0.819922425144251,0.258673534518624,0.571825749350179,0.60471819639685,0.900454930882697
273,26163545100,26163545100,"+42.3757244,-083.2071726",0.468907168976946,0.44127790013688,0.45174159160965,0.534689638429336,0.470963200545392,0.586176641551234,0.252699358163047,0.544801852403083
274,26163545200,26163545200,"+42.3688227,-083.2069235",0.486687734775585,0.42220023113569,0.630571765328979,0.665528622937609,0.457224378232628,0.271043771043771,0.414202661238531,0.546042713511886
275,26163545300,26163545300,"+42.3616038,-083.2068681",0.548548793254555,0.585376482678996,0.798550146396075,0.744873841340767,0.32272425630865,0.501310608802466,0.409953167309505,0.477053049945428
276,26163545400,26163545400,"+42.3543681,-083.2066365",0.551237476978888,0.739912343025845,0.788248714696089,0.779535099254054,0.364290705538706,0.174398710229329,0.420827590351039,0.591449175757158
277,26163545500,26163545500,"+42.3471339,-083.2064028",0.638425477089476,0.819919231522426,0.798435786915023,0.748461102132064,0.38385471408522,0.631570866098553,0.50443915318083,0.582297485692219
278,26163545600,26163545600,"+42.3399009,-083.2060508",0.599980433373037,0.741799839289774,0.616461532504615,0.620851671870867,0.466941975265655,0.717566544928109,0.538773111200412,0.497468358551829
279,26163545700,26163545700,"+42.3328249,-083.2242628",0.488038334918692,0.630390989652508,0.65880044949946,0.342081230376489,0.409015626085467,0.740899768587065,0.196041942861864,0.439038337367992
280,26163545800,26163545800,"+42.3396092,-083.2268502",0.58368199429774,0.76857726394059,0.779284455198564,0.696543292691973,0.382632467133876,0.579947136950394,0.36442555780476,0.514363786364023
281,26163545900,26163545900,"+42.3468695,-083.2259311",0.496541223648943,0.553942337572963,0.656540893117525,0.519025571498872,0.388136905292083,0.542114960681736,0.349534489816613,0.466493407562807
282,26163546000,26163546000,"+42.3540965,-083.2261440",0.597023358461344,0.82820212877001,0.810183337670848,0.701697790483409,0.353909275148257,0.69250594983494,0.316315953535361,0.476349073786587
283,26163546100,26163546100,"+42.3508568,-083.2405854",0.552831149614632,0.647099596790898,0.643936184546947,0.72465360109065,0.246084558758384,0.455795742440694,0.370725625030515,0.781522738644339
284,26163546200,26163546200,"+42.3464216,-083.2528230",0.496033899628992,0.299336248736823,0.461693932039028,0.544050062184138,0.085201404033392,0.691354368878799,0.477826767868343,0.912774513662421
285,26163546300,26163546300,"+42.3664397,-083.2586109",0.468818596464372,0.0714180486316256,0.317738398079707,0.516324356635518,0.162106321562614,0.854785641430593,0.440599097897975,0.918758311012573
286,26163546400,26163546400,"+42.3754399,-083.2413545",0.454055734253729,0.688995694496149,0.819565619123991,0.556017880482197,0.300729583134646,0.373156099540464,0.0860771331032385,0.353848129895417
287,26163546500,26163546500,"+42.3682497,-083.2411333",0.446022396064197,0.659048155832555,0.769361555530495,0.534635645097554,0.246919131318459,0.294031520415885,0.17771447456876,0.440446289685675
288,26163546600,26163546600,"+42.3610566,-083.2415451",0.472573210584052,0.843835149939792,0.668292466919442,0.564940869497501,0.263650701931684,0.347903574287939,0.175423541032122,0.443966170479882
289,26163546700,26163546700,"+42.3613063,-083.2262460",0.480209547269756,0.550603432470606,0.420912775997029,0.486615582075976,0.34060337084525,0.806984064313055,0.280806483717472,0.474941121468904
290,26163546800,26163546800,"+42.3697567,-083.2297901",0.540559157569723,0.513964670828207,0.81886533731589,0.735084889985218,0.304090856312988,0.609745665120258,0.311734086462085,0.490428596963415
291,26163546900,26163546900,"+42.3739170,-083.2228469",0.378845266068,0.498542761544104,0.56635078814388,0.530137258345378,0.446952349739368,0.0824915824915825,0.0820679994141219,0.445374122797564
292,26163550100,26163550100,"+42.3681537,-082.9237513",0.331632612969032,0.13710027792439,0.160101035637118,0.232709915768973,0.00979885639216761,0.833563649524562,0.46677770809,0.481376847446016
293,26163551600,26163551600,"+42.4340457,-082.9401024",0.391993059922173,0.319716681113487,0.308057535332672,0.322078426516953,0.332808909706057,0.827718005242435,0.433290644353224,0.200281217190382
294,26163552800,26163552800,"+42.3879631,-083.0514612",0.665240605438086,0.713826223292895,0.705402375079032,0.805053099296149,0.598175923651416,0.704197238399193,0.583996514776521,0.546032863571393
295,26163553300,26163553300,"+42.3971272,-083.1054361",0.579980569583285,0.86092556429171,0.601498298151485,0.669743675842411,0.703965354991176,0.37037037037037,0.446715139315049,0.406645584120793
296,26163553600,26163553600,"+42.4008134,-083.0848809",0.435917030952172,0.300158132378605,0.390821970326093,0.358256799700515,0.753469252433565,0.485846521677141,0.225281390483988,0.537585149665296
297,26163555400,26163555400,"+42.3676767,-083.2707820",0.423701325001495,0.145697783863717,0.15197865563956,0.526409172954151,0.403620974285084,0.592389694995558,0.358698223963165,0.787114769309229
298,26163573500,26163573500,"+42.3143412,-083.1525188",0.757290710443871,0.740592977399477,0.65984082257123,0.730927550152385,0.797070948396606,0.705387205387206,0.804735472289093,0.862479996911101
299,26163573600,26163573600,"+42.3391406,-083.1605742",0.685456959680777,0.618034847283206,0.571053175946413,0.934552345572858,0.609082850415421,0.712121212121212,0.715794672265057,0.63755961416127
300,26163577000,26163577000,"+42.2522226,-083.1670939",0.659803484016854,0.491115359107327,0.490610538019282,0.627944992013639,0.553394229886403,0.898556685201636,0.831608873799607,0.725393710090084
301,26163577100,26163577100,"+42.2577829,-083.1756791",0.681376180557419,0.599897200771918,0.438855316304836,0.550401502266397,0.776719863307426,0.942991258952171,0.800681271054994,0.660086851244195
302,26163578600,26163578600,"+42.2757597,-083.1776386",0.689163693126966,0.470471755447155,0.490092595720723,0.507738239965191,0.798076068507976,0.700567016527929,1,0.857200175719791
303,26163579900,26163579900,"+42.3201738,-083.2373533",0.412385498412554,0.191782256502425,0.173036654054175,0.350914470648153,0.268974170422264,0.609493414053675,0.397644094086012,0.894853429121177
304,26163985000,26163985000,"+42.3453308,-083.1280797",0.484978766651865,0.529329863571381,0.577926836327279,0.350713772831567,0.770802309562629,0.440496166880532,0.380172909147585,0.345409508242084
305,26163985100,26163985100,"+42.3777226,-083.0564328",0.412548710209131,0.10767098168968,0.100161913220619,0.135648577578655,0.880028718816951,0.691337917722283,0.412176499528669,0.560816362907062
306,26163985200,26163985200,"+42.3785776,-082.9715216",0.403157774400365,0.47968336154155,0.508673585798691,0.575675477259745,0.444747774684804,0.440496166880532,0.0887736745447239,0.28405438009251
307,26163985300,26163985300,"+42.3203926,-083.0701382",0.483123448277272,0.542405746114761,0.125286425937226,0.123071091314427,0.707821994384455,0.691337917722283,0.470595304712939,0.721345657754813
308,26163985500,26163985500,"+42.3418558,-082.9781710",0.479869106427936,0.497495086993881,0.435358464116328,0.517440568614715,0.131797559293516,0.440496166880532,0.344085072502413,0.992410826594169
309,26163985700,26163985700,"+42.3018740,-083.1653012",0.596257741753667,0.507600235150187,0.538089438603829,0.423474373116692,0.58746954985788,0.440496166880532,0.81560238407313,0.861072044593418
310,26163985900,26163985900,"+42.3662243,-083.0526570",0.394397491821622,0.409580218322058,0.600274644806288,0.260231782276091,0.452906283201832,0.440496166880532,0.263838553031356,0.333454794233195
